1,261
2,381
3,389
4,369
5,381
6,367
7,379
8,378
9,365
10,394
11,394
12,389
13,395
14,397
15,385
16,397
17,394
18,393
19,400
20,392
21,395
22,387
23,378
24,394
25,387
26,395
27,399
28,399
29,391
30,403
31,396
32,392
33,400
34,393
35,402
36,408
37,391
38,403
39,408
40,384
41,401
42,401
43,546
44,1966
45,2091
46,1754
47,1831
48,1806
49,1737
50,1830
51,1796
52,1738
53,1828
54,1857
55,1806
56,1813
57,1894
58,1819
59,1801
60,1783
61,1821
62,1855
63,1833
64,1855
65,1837
66,1801
67,1841
68,1901
69,1805
70,1828
71,1800
72,1817
73,1880
74,1870
75,1872
76,1881
77,1848
78,1864
79,1881
80,1852
81,1977
82,1846
83,1856
84,1820
85,1897
86,1885
87,1869
88,1893
89,1857
90,1988
91,1944
92,1884
93,1896
94,1878
95,1892
96,1840
97,1861
98,1885
99,1836
100,1891
101,1869
102,1989
103,1977
104,1941
105,1952
106,1972
107,1877
108,1915
109,1932
110,1942
111,1934
112,1358
113,1052
114,2072
115,3819
116,3753
117,3717
118,3954
119,4095
120,4003
121,4183
122,4036
123,4055
124,4160
125,3934
126,3951
127,4033
128,3875
129,4011
130,3972
131,3946
132,4074
133,4195
134,4042
135,4165
136,4132
137,4076
138,4179
139,4182
140,4183
141,4092
142,3873
143,4082
144,4387
145,4046
146,4089
147,4249
148,3891
149,3624
150,3754
151,3639
152,3722
153,3667
154,3514
155,3920
156,3787
157,3774
158,3772
159,3861
160,3767
161,3714
162,3835
163,3845
164,3876
165,3821
166,3699
167,3722
168,3735
169,3875
170,3826
171,3681
172,3749
173,3741
174,3841
175,3753
176,3798
177,3895
178,3838
179,3899
180,3830
181,3841
182,3830
183,3733
184,3726
185,3723
186,3684
187,3848
188,3620
189,3746
190,3758
191,3636
192,3732
193,3630
194,3784
195,3814
196,3714
197,3678
198,3786
199,3863
200,3755
201,3813
202,3722
203,3743
204,3769
205,3876
206,3837
207,3823
208,3801
209,3680
210,3836
211,3645
212,3759
213,3885
214,3752
215,3734
216,3851
217,3672
218,3745
219,3824
220,3712
221,3762
222,3742
223,3818
224,3799
225,3778
226,3796
227,3836
228,3777
229,3719
230,3749
231,3812
232,3770
233,3886
234,3827
235,3747
236,3854
237,3843
238,3840
239,3692
240,3797
241,4010
242,3712
243,3875
244,3735
245,3842
246,3915
247,4036
248,3907
249,3884
250,3632
251,3815
252,3860
253,3707
254,3871
255,3936
256,3793
257,3807
258,3782
259,3850
260,3710
261,3764
262,3839
263,3761
264,3783
265,3724
266,3342
267,2266
268,1193
269,997
270,968
271,1010
272,983
273,973
274,976
275,986
276,983
277,987
278,976
279,982
280,978
281,998
282,1027
283,1001
284,953
285,967
286,1025
287,987
288,982
289,971
290,967
291,997
292,1037
293,1064
294,1084
295,1055
296,1065
297,1114
298,1111
299,1180
300,960
301,883
302,1161
303,1111
304,1100
305,1064
306,1033
307,1113
308,1136
309,1178
310,1155
311,1136
312,1207
313,1224
314,1179
315,1190
316,1197
317,1120
318,1186
319,1082
320,1108
321,1100
322,1033
323,1027
324,929
325,1002
326,967
327,962
328,1007
329,983
330,963
331,874
332,5
