
1,22
2,35
3,54
4,51
5,31
6,53
7,38
8,42
9,42
10,44
11,50
12,28
13,40
14,46
15,42
16,53
17,36
18,42
19,43
20,41
21,52
22,67
23,63
24,72
25,65
26,73
27,79
28,70
29,79
30,65
31,79
32,57
33,55
34,44
35,51
36,27
37,42
38,58
39,56
40,75
41,58
42,69
43,61
44,60
45,62
46,61
47,71
48,77
49,63
50,78
51,70
52,60
53,55
54,60
55,68
56,65
57,51
58,69
59,46
60,55
61,73
62,82
63,73
64,76
65,90
66,86
67,77
68,77
69,76
70,86
71,70
72,66
73,141
74,427
75,367
76,310
77,380
78,399
79,326
80,394
81,367
82,364
83,350
84,365
85,387
86,379
87,389
88,390
89,384
90,364
91,408
92,419
93,388
94,393
95,375
96,343
97,389
98,385
99,405
100,408
101,388
102,422
103,389
104,395
105,402
106,398
107,371
108,409
109,402
110,341
111,394
112,407
113,369
114,406
115,380
116,368
117,350
118,404
119,426
120,423
121,408
122,402
123,439
124,410
125,420
126,393
127,391
128,418
129,399
130,346
131,349
132,407
133,403
134,411
135,397
136,370
137,400
138,400
139,379
140,378
141,361
142,367
143,311
144,356
145,369
146,364
147,280
148,415
149,420
150,391
151,384
152,345
153,339
154,332
155,381
156,372
157,380
158,342
159,226
160,307
161,342
162,288
163,310
164,400
165,398
166,362
167,409
168,360
169,366
170,313
171,296
172,804
173,678
174,772
175,710
176,750
177,383
178,567
179,681
180,728
181,586
182,688
183,666
184,610
185,676
186,701
187,717
188,757
189,754
190,770
191,657
192,730
193,657
194,485
195,651
196,658
197,684
198,742
199,684
200,717
201,644
202,684
203,578
204,654
205,667
206,662
207,699
208,674
209,638
210,686
211,677
212,545
213,611
214,690
215,611
216,662
217,677
218,687
219,734
220,763
221,748
222,770
223,772
224,802
225,770
226,767
227,763
228,735
229,711
230,793
231,745
232,722
233,682
234,723
235,663
236,694
237,370
238,437
239,664
240,656
241,640
242,635
243,732
244,717
245,766
246,718
247,755
248,732
249,702
250,678
251,615
252,598
253,579
254,599
255,590
256,610
257,643
258,620
259,645
260,628
261,592
262,575
263,455
264,636
265,581
266,571
267,615
268,508
269,383
270,520
271,457
272,523
273,604
274,616
275,583
276,548
277,580
278,566
279,574
280,570
281,557
282,559
283,529
284,598
285,531
286,543
287,608
288,608
289,681
290,639
291,682
292,645
293,548
294,587
295,397
296,686
297,637
298,754
299,680
300,758
301,697
302,659
303,705
304,625
305,726
306,717
307,751
308,771
309,677
310,483
311,744
312,780
313,753
314,746
315,745
316,741
317,743
318,641
319,689
320,553
321,608
322,617
323,452
324,565
325,596
326,734
327,743
328,685
329,686
330,726
331,725
332,776
333,759
334,786
335,681
336,721
337,780
338,758
339,711
340,787
341,772
342,754
343,703
344,747
345,672
346,710
347,769
348,737
349,649
350,768
351,749
352,697
353,723
354,671
355,727
356,734
357,587
358,786
359,664
360,724
361,646
362,747
363,681
364,647
365,583
366,643
367,742
368,762
369,764
370,753
371,646
372,724
373,756
374,732
375,763
376,769
377,740
378,762
379,766
380,741
381,768
382,721
383,728
384,739
385,749
386,801
387,777
388,790
389,761
390,777
391,762
392,773
393,794
394,746
395,751
396,802
397,757
398,777
399,761
400,754
401,632
402,532
403,545
404,438
405,405
406,278
407,224
408,224
409,209
410,200
411,202
412,227
413,203
414,161
415,209
416,224
417,167
418,205
419,207
420,219
421,230
422,210
423,208
424,217
425,212
426,232
427,237
428,202
429,222
430,229
431,227
432,213
433,194
434,212
435,222
436,178
437,187
438,223
439,197
440,212
441,205
442,235
443,212
444,183
445,217
446,214
447,194
448,158
449,175
450,187
451,193
452,174
453,191
454,190
455,206
456,217
457,200
458,207
459,214
460,213
461,212
462,233
463,215
464,229
465,156
466,198
467,172
468,201
469,209
470,208
471,156
472,102
473,194
474,191
475,206
476,178
477,129
478,204
479,135
480,153
481,210
482,178
483,176
484,118
485,83
486,142
487,150
488,148
489,171
490,113
491,137
492,126
493,55
494,169
495,135
496,181
497,196
498,200
499,144
500,83
501,87
502,11
