
1,183
2,350
3,346
4,322
5,358
6,355
7,375
8,354
9,392
10,385
11,407
12,390
13,372
14,400
15,407
16,389
17,405
18,388
19,379
20,409
21,410
22,394
23,397
24,404
25,402
26,406
27,399
28,431
29,349
30,385
31,365
32,407
33,414
34,409
35,419
36,365
37,394
38,418
39,404
40,404
41,426
42,412
43,433
44,350
45,543
46,1058
47,1148
48,1054
49,1078
50,1011
51,1009
52,1072
53,1171
54,1095
55,1088
56,1035
57,1027
58,1077
59,1093
60,1199
61,1188
62,1167
63,1200
64,1169
65,1182
66,1208
67,1191
68,1120
69,1141
70,1173
71,1237
72,1248
73,1251
74,1283
75,1292
76,1197
77,1175
78,1162
79,1089
80,1090
81,1273
82,1176
83,1212
84,1348
85,1284
86,1281
87,1304
88,1302
89,1240
90,1112
91,1246
92,1300
93,1300
94,1316
95,1260
96,1302
97,1340
98,1321
99,1338
100,1295
101,1326
102,1318
103,1341
104,1386
105,1347
106,1280
107,1378
108,1353
109,1372
110,1371
111,1367
112,1290
113,1310
114,1332
115,1348
116,1118
117,1321
118,1275
119,1252
120,1257
121,1281
122,1452
123,1420
124,1412
125,1328
126,1385
127,1386
128,949
129,1387
130,1335
131,1350
132,1472
133,1410
134,1409
135,1361
136,1501
137,1368
138,1312
139,1412
140,1410
141,1422
142,1452
143,1423
144,1383
145,1413
146,1370
147,1347
148,1307
149,1241
150,1341
151,1292
152,1282
153,1273
154,1334
155,1392
156,1354
157,1309
158,1317
159,1236
160,1253
161,854
162,856
163,1029
164,1460
165,1455
166,1466
167,1420
168,1474
169,1420
170,1471
171,1465
172,1436
173,1414
174,1399
175,1534
176,1423
177,1402
178,1451
179,1336
180,1431
181,1514
182,1453
183,1458
184,1428
185,1441
186,1393
187,1441
188,1490
189,1444
190,1446
191,1482
192,1494
193,1458
194,1319
195,1253
196,1321
197,1443
198,1451
199,1463
200,1424
201,1319
202,1476
203,1417
204,1409
205,1440
206,1410
207,1425
208,1397
209,1355
210,1315
211,1328
212,1156
213,1241
214,1212
215,1226
216,1179
217,1200
218,1299
219,1233
220,1165
221,1295
222,1316
223,1332
224,1176
225,1161
226,1164
227,1243
228,1173
229,1376
230,1394
231,1470
232,1504
233,1481
234,1375
235,1438
236,1325
237,1270
238,1206
239,1254
240,1339
241,1281
242,1137
243,1234
244,1222
245,1225
246,1328
247,1229
248,1394
249,1284
250,1244
251,1317
252,1300
253,1184
254,1165
255,1097
256,1136
257,1140
258,1151
259,1157
260,1243
261,1228
262,1119
263,1309
264,1411
265,1383
266,1436
267,1326
268,1291
269,1274
270,1375
271,1182
272,1319
273,1262
274,1280
275,1220
276,1168
277,1245
278,1208
279,1237
280,1187
281,1196
282,1280
283,1287
284,1364
285,1272
286,1347
287,1382
288,1314
289,1330
290,1276
291,1352
292,1324
293,1406
294,1372
295,1408
296,1443
297,1291
298,1190
299,1457
300,1371
301,1315
302,1280
303,1342
304,1182
305,1100
306,1094
307,1073
