1,378
2,770
3,751
4,710
5,761
6,750
7,736
8,819
9,738
10,756
11,750
12,775
13,725
14,744
15,741
16,738
17,719
18,731
19,737
20,737
21,697
22,758
23,735
24,743
25,755
26,724
27,740
28,743
29,751
30,745
31,755
32,755
33,730
34,734
35,738
36,751
37,747
38,743
39,775
40,759
41,730
42,734
43,752
44,562
45,1894
46,2972
47,2769
48,2840
49,1590
50,2811
51,2797
52,2821
53,2807
54,2823
55,2808
56,2738
57,2790
58,2803
59,2823
60,2754
61,2866
62,2774
63,2758
64,2775
65,2815
66,2755
67,2971
68,2738
69,2837
70,2810
71,2700
72,2776
73,2863
74,2806
75,2830
76,2863
77,2765
78,2826
79,2813
80,2798
81,2810
82,2954
83,2794
84,2865
85,2828
86,2769
87,2780
88,2774
89,2848
90,2773
91,2803
92,2821
93,2823
94,2778
95,2823
96,2842
97,2806
98,2865
99,2772
100,2918
101,2831
102,2812
103,2849
104,2782
105,2777
106,2790
107,2765
108,2857
109,2785
110,2767
111,2814
112,2799
113,3098
114,2914
115,2858
116,2843
117,2816
118,2912
119,2972
120,2810
121,2817
122,2735
123,2812
124,2755
125,2754
126,2798
127,2830
128,2851
129,2989
130,3063
131,2902
132,2780
133,2900
134,2866
135,2750
136,2781
137,2064
138,3372
139,539
140,2520
141,2603
142,2627
143,2776
144,2602
145,2694
146,2523
147,2680
148,2720
149,2679
150,2789
151,2824
152,2759
153,2787
154,2917
155,2902
156,3006
157,2982
158,2854
159,2860
160,2860
161,2953
162,2849
163,2928
164,2872
165,2886
166,2863
167,3040
168,2964
169,2953
170,2910
171,3026
172,2968
173,2950
174,2906
175,2919
176,2964
177,3102
178,2894
179,2917
180,2772
181,2825
182,2783
183,2790
184,2815
185,2812
186,2774
187,2793
188,2818
189,2849
190,2933
191,3057
192,2976
193,2792
194,2839
195,2939
196,2835
197,2876
198,2891
199,2819
200,2923
201,2949
202,2994
203,2916
204,2869
205,2954
206,2943
207,2987
208,2837
209,2849
210,2964
211,2880
212,2919
213,2937
214,2837
215,2864
216,2889
217,2906
218,2920
219,2857
220,2878
221,2992
222,2927
223,2987
224,2850
225,2986
226,2890
227,2992
228,2939
229,2951
230,2868
231,2890
232,2899
233,2956
234,2924
235,2999
236,2876
237,2861
238,2911
239,2893
240,2757
241,2735
242,2823
243,2846
244,3088
245,3011
246,2989
247,2969
248,2928
249,2985
250,2853
251,2905
252,2911
253,2878
254,2881
255,2893
256,2875
257,2888
258,2854
259,2959
260,2804
261,2925
262,2877
263,2834
264,2785
265,2861
266,2792
267,3048
268,2871
269,2820
270,2862
271,2780
272,2779
273,2787
274,2826
275,2818
276,2841
277,2882
278,2785
279,2804
280,2974
281,2912
282,2796
283,2956
284,2855
285,2768
286,2932
287,2951
288,3006
289,2918
290,2855
291,2890
292,2876
293,2852
294,2858
295,2825
296,2837
297,2847
298,3088
299,2864
300,2770
301,2849
302,2956
303,3114
304,3110
305,2894
306,3019
307,3085
308,3211
309,3117
310,3074
311,2970
312,3148
313,2983
314,2926
315,2854
316,2995
317,3092
318,3053
319,2996
320,2985
321,2988
322,3062
323,2843
324,2740
325,2649
326,2660
327,2520
328,2501
329,2842
330,2738
331,2817
332,2731
333,2787
334,2772
335,2853
336,2834
337,2826
338,2800
339,2834
340,2808
341,2801
342,2696
343,2828
344,2810
345,2789
346,2711
347,2850
348,2785
349,2816
350,2816
351,2822
352,2868
353,2932
354,2882
355,2890
356,2921
357,2893
358,2788
359,2847
360,2749
361,2801
362,2834
363,2711
364,2743
365,2787
366,2866
367,2833
368,2748
369,2754
370,2651
371,2743
372,2722
373,2789
374,2807
375,2860
376,2778
377,2796
378,2786
379,2812
380,2729
381,2752
382,2723
383,2835
384,2914
385,2818
386,2813
387,2869
388,2883
389,2844
390,2850
391,2758
392,2800
393,2756
394,2714
395,2864
396,2772
397,2809
398,2918
399,2800
400,2826
401,2825
402,2799
403,2953
404,2851
405,2771
406,2999
407,2910
408,2894
409,2802
410,2744
411,2763
412,2945
413,2795
414,2857
415,2894
416,2904
417,2761
418,2753
419,2875
420,2714
421,2771
422,2779
423,2885
424,2930
425,2832
426,2962
427,2967
428,2975
429,2956
430,2871
431,2917
432,2862
433,2804
434,2838
435,2842
436,2880
437,2792
438,2769
439,2832
440,2685
441,2835
442,2832
443,2778
444,2989
445,2938
446,2849
447,2952
448,2862
449,2860
450,2914
451,2563
452,2545
453,2453
454,2574
455,2528
456,2538
457,2620
458,2489
459,2605
460,2453
461,2612
462,2615
463,2923
464,2774
465,2765
466,2820
467,2824
468,2908
469,2785
470,2759
471,2745
472,2894
473,2748
474,2820
475,2691
476,2613
477,2755
478,3017
479,2909
480,2888
481,2980
482,2833
483,2833
484,2830
485,2869
486,2758
487,2891
488,2872
489,2880
490,3159
491,3146
492,3026
493,3143
494,2999
495,3067
496,3096
497,3000
498,2803
499,2773
500,2834
501,2764
502,2764
503,2770
504,2822
505,486
506,2937
507,2890
508,2885
509,2878
510,2903
511,2932
512,2848
513,2842
514,2855
515,2955
516,2899
517,3010
518,2874
519,2843
520,2905
521,2832
522,2858
523,2816
524,2731
525,2948
526,2764
527,2783
528,2852
529,2840
530,2757
531,2886
532,2784
533,2875
534,2721
535,2801
536,2884
537,2940
538,2948
539,2849
540,2897
541,2880
542,2749
543,2729
544,2775
545,2816
546,2745
547,2734
548,2879
549,2766
550,2751
551,2798
552,2875
553,2844
554,2849
555,2845
556,3132
557,2695
558,1981
559,1822
560,1817
561,2017
562,2051
563,2016
564,1945
565,1969
566,1906
567,1762
568,1789
569,1808
570,1783
571,1736
572,1794
573,1759
574,1829
575,1756
576,1788
577,1812
578,1748
579,1821
580,1824
581,1824
582,1866
583,1831
584,1806
585,1861
586,1825
587,1818
588,1849
589,1794
590,1974
591,1837
592,1815
593,1869
594,1843
595,1841
596,1824
597,1776
598,1899
599,1862
600,1832
601,1845
602,1806
603,1825
604,1834
605,1851
606,1842
607,1871
608,1866
609,1896
610,2038
611,1978
612,2024
613,2035
614,2013
615,1914
616,794
617,1583
618,1850
619,2066
620,2040
621,2034
622,2011
623,1821
624,1841
625,1973
626,1881
627,1766
628,718
